t,container,cpu_percent_of_one_core,mem_bytes,mem_percent_of_limit,pids
1790113605.337,java-user-service,42.18,394474291.2,36.73,44
1790113605.337,research-postgres,0.27,141872332.8,13.21,45
1790113605.337,research-redis,2.3,8016363.52,1.49,8
1790113609.502,java-order-service,0.79,297061580.8,27.67,38
1790113609.502,java-product-service,4.01,393425715.2,36.64,43
1790113609.502,java-user-service,47.18,394684006.4,36.75,44
1790113609.502,research-postgres,0.37,142082048.0,13.24,45
1790113609.502,research-redis,0.55,7933526.016,1.48,8
1790113613.659,java-order-service,1.56,297481011.2,27.70,38
1790113613.659,java-product-service,7.9,393635430.4,36.66,43
1790113613.659,java-user-service,46.47,393950003.2,36.69,44
1790113613.659,research-postgres,3.18,142501478.4,13.27,45
1790113613.659,research-redis,0.75,7380926.464,1.37,8
1790113617.813,java-order-service,0.96,297481011.2,27.70,38
1790113617.813,java-product-service,4.36,393845145.6,36.68,43
1790113617.813,java-user-service,34.21,394474291.2,36.74,44
1790113617.813,research-postgres,0.3,142186905.6,13.24,45
1790113617.813,research-redis,0.8,7901020.16,1.47,8
1790113621.966,java-order-service,1.02,297271296.0,27.69,38
1790113621.966,java-product-service,2.52,394054860.8,36.70,43
1790113621.966,java-user-service,49.67,394159718.4,36.71,44
1790113621.966,research-postgres,0.38,142396620.8,13.26,45
1790113621.966,research-redis,0.81,7885291.52,1.47,8
1790113626.132,java-order-service,1.63,297271296.0,27.68,38
1790113626.132,java-product-service,3.48,393635430.4,36.66,43
1790113626.132,java-user-service,42.0,393845145.6,36.68,44
1790113626.132,research-postgres,0.32,142082048.0,13.23,45
1790113626.132,research-redis,0.74,8118075.392,1.51,8
1790113630.239,java-order-service,2.15,297271296.0,27.68,38
1790113630.239,java-product-service,1.82,394264576.0,36.72,43
1790113630.239,java-user-service,54.23,394893721.6,36.78,44
1790113630.239,research-postgres,0.37,142816051.2,13.30,45
1790113630.239,research-redis,0.7,8032092.16,1.50,8
1790113634.334,java-order-service,2.82,297271296.0,27.68,38
1790113634.334,java-product-service,5.58,394264576.0,36.72,44
1790113634.334,java-user-service,47.43,394264576.0,36.72,44
1790113634.334,research-postgres,1.87,142606336.0,13.29,45
1790113634.334,research-redis,0.84,8478785.536,1.58,8
1790113638.455,java-order-service,2.85,297481011.2,27.71,38
1790113638.455,java-product-service,3.71,394474291.2,36.74,44
1790113638.455,java-user-service,49.73,397200588.8,37.00,44
1790113638.455,research-postgres,0.29,142082048.0,13.23,45
1790113638.455,research-redis,0.75,7651459.072,1.43,8
1790113642.554,java-order-service,0.97,297481011.2,27.70,38
1790113642.554,java-product-service,2.67,394474291.2,36.74,44
1790113642.554,java-user-service,46.31,397200588.8,36.99,44
1790113642.554,research-postgres,0.35,142082048.0,13.24,45
1790113642.554,research-redis,0.81,8109686.784,1.51,8
1790113646.671,java-order-service,1.12,297585868.8,27.72,38
1790113646.671,java-product-service,3.9,394788864.0,36.76,44
1790113646.671,java-user-service,73.47,397724876.8,37.04,44
1790113646.671,research-postgres,0.34,142186905.6,13.24,45
1790113646.671,research-redis,0.67,7909408.768,1.47,8
1790113650.811,java-order-service,1.04,297690726.4,27.73,38
1790113650.811,java-product-service,8.05,394998579.2,36.78,44
1790113650.811,java-user-service,26.6,397620019.2,37.04,44
1790113650.811,research-postgres,0.36,142711193.6,13.29,45
1790113650.811,research-redis,0.89,7868514.304,1.47,8
1790113654.930,java-order-service,1.77,297690726.4,27.72,38
1790113654.930,java-product-service,11.07,398354022.4,37.10,44
1790113654.930,java-user-service,24.69,397410304.0,37.02,44
1790113654.930,research-postgres,0.2,141977190.4,13.22,45
1790113654.930,research-redis,2.43,7614758.912,1.42,8
1790113659.050,java-order-service,2.63,297376153.6,27.70,38
1790113659.050,java-product-service,3.23,398458880.0,37.11,44
1790113659.050,java-user-service,42.79,397200588.8,36.99,44
1790113659.050,research-postgres,0.33,142291763.2,13.25,45
1790113659.050,research-redis,0.74,8113881.088,1.51,8
1790113663.166,java-order-service,0.78,297061580.8,27.66,38
1790113663.166,java-product-service,5.5,395313152.0,36.82,44
1790113663.166,java-user-service,44.18,397620019.2,37.03,44
1790113663.166,research-postgres,0.36,142186905.6,13.25,45
1790113663.166,research-redis,0.74,8068792.32,1.50,8
1790113667.285,java-order-service,0.82,296956723.2,27.66,38
1790113667.285,java-product-service,11.23,396256870.4,36.90,44
1790113667.285,java-user-service,53.11,397200588.8,37.00,44
1790113667.285,research-postgres,0.64,142396620.8,13.27,45
1790113667.285,research-redis,0.75,8019509.248,1.49,8
1790113671.395,java-order-service,0.98,301360742.4,28.07,38
1790113671.395,java-product-service,14.07,397934592.0,37.06,44
1790113671.395,java-user-service,42.83,397515161.6,37.02,44
1790113671.395,research-postgres,0.26,142291763.2,13.25,45
1790113671.395,research-redis,0.51,8012169.216,1.49,8
1790113675.526,java-order-service,1.05,301675315.2,28.09,38
1790113675.526,java-product-service,6.56,397934592.0,37.06,44
1790113675.526,java-user-service,46.59,397305446.4,37.00,44
1790113675.526,research-postgres,2.43,142501478.4,13.27,45
1790113675.526,research-redis,2.43,7528775.68,1.40,8
1790113678.684,java-order-service,0.81,301360742.4,28.07,38
1790113678.684,java-product-service,6.4,404750336.0,37.69,44
1790113678.684,java-user-service,38.53,397724876.8,37.04,44
1790113678.684,research-postgres,0.52,142291763.2,13.26,45
1790113678.684,research-redis,0.77,7709130.752,1.44,8
1790113682.849,java-order-service,0.97,301675315.2,28.10,38
1790113682.849,java-product-service,3.25,391957708.8,36.50,44
1790113682.849,java-user-service,34.38,397724876.8,37.04,44
1790113682.849,research-postgres,0.39,141977190.4,13.22,45
1790113682.849,research-redis,0.71,7430209.536,1.38,8
1790113687.045,java-order-service,0.88,301989888.0,28.12,38
1790113687.045,java-product-service,3.14,394369433.6,36.73,44
1790113687.045,java-user-service,37.88,397515161.6,37.02,44
1790113687.045,research-postgres,0.67,142711193.6,13.29,45
1790113687.045,research-redis,0.67,7688159.232,1.43,8
1790113691.179,java-order-service,1.41,300417024.0,27.98,38
1790113691.179,java-product-service,8.93,395313152.0,36.82,44
1790113691.179,java-user-service,27.72,397829734.4,37.05,44
1790113691.179,research-postgres,0.27,142711193.6,13.29,45
1790113691.179,research-redis,0.76,7750025.216,1.44,8
1790113695.317,java-order-service,1.8,303772467.2,28.29,38
1790113695.317,java-product-service,4.6,395208294.4,36.81,44
1790113695.317,java-user-service,20.13,397200588.8,36.99,44
1790113695.317,research-postgres,0.29,142816051.2,13.30,45
1790113695.317,research-redis,0.83,7213154.304,1.34,8
1790113699.491,java-order-service,3.68,303772467.2,28.29,38
1790113699.491,java-product-service,1.24,395313152.0,36.81,44
1790113699.491,java-user-service,10.5,397095731.2,36.99,44
1790113699.491,research-postgres,0.16,142816051.2,13.30,45
1790113699.491,research-redis,0.69,7655653.376,1.43,8
1790113703.654,java-order-service,0.51,304296755.2,28.34,38
1790113703.654,java-product-service,1.78,395208294.4,36.81,44
1790113703.654,java-user-service,9.88,397305446.4,37.01,44
1790113703.654,research-postgres,0.16,142711193.6,13.29,45
1790113703.654,research-redis,0.71,7606370.304,1.42,8
1790113707.827,java-order-service,0.76,304506470.4,28.36,38
1790113707.827,java-product-service,1.3,395208294.4,36.81,46
1790113707.827,java-user-service,0.71,397305446.4,37.00,46
1790113707.827,research-postgres,0.02,142501478.4,13.27,45
1790113707.827,research-redis,0.87,7610564.608,1.42,8
