run_id,config,scenario,repetition,seconds_into_window,server_rps
vapor_load_rep5,vapor,load,5,207,15.00
vapor_soak_rep1,vapor,soak,1,0,3.20
vapor_soak_rep1,vapor,soak,1,5,6.00
vapor_soak_rep1,vapor,soak,1,10,11.00
vapor_soak_rep1,vapor,soak,1,15,16.00
vapor_soak_rep1,vapor,soak,1,20,21.00
vapor_soak_rep1,vapor,soak,1,25,25.80
vapor_soak_rep1,vapor,soak,1,30,29.00
vapor_soak_rep1,vapor,soak,1,35,29.40
vapor_soak_rep1,vapor,soak,1,40,29.60
vapor_soak_rep1,vapor,soak,1,45,28.20
vapor_soak_rep1,vapor,soak,1,50,29.60
vapor_soak_rep1,vapor,soak,1,55,28.20
vapor_soak_rep1,vapor,soak,1,60,30.00
vapor_soak_rep1,vapor,soak,1,65,30.00
vapor_soak_rep1,vapor,soak,1,70,30.00
vapor_soak_rep1,vapor,soak,1,75,30.00
vapor_soak_rep1,vapor,soak,1,80,30.00
vapor_soak_rep1,vapor,soak,1,85,30.00
vapor_soak_rep1,vapor,soak,1,90,27.40
vapor_soak_rep1,vapor,soak,1,95,27.80
vapor_soak_rep1,vapor,soak,1,100,30.00
vapor_soak_rep1,vapor,soak,1,105,29.40
vapor_soak_rep1,vapor,soak,1,110,28.20
vapor_soak_rep1,vapor,soak,1,115,30.00
vapor_soak_rep1,vapor,soak,1,120,30.00
vapor_soak_rep1,vapor,soak,1,125,27.80
vapor_soak_rep1,vapor,soak,1,130,30.00
vapor_soak_rep1,vapor,soak,1,136,24.83
vapor_soak_rep1,vapor,soak,1,141,30.00
vapor_soak_rep1,vapor,soak,1,146,27.20
vapor_soak_rep1,vapor,soak,1,151,29.00
vapor_soak_rep1,vapor,soak,1,156,29.20
vapor_soak_rep1,vapor,soak,1,161,30.00
vapor_soak_rep1,vapor,soak,1,166,30.00
vapor_soak_rep1,vapor,soak,1,171,30.00
vapor_soak_rep1,vapor,soak,1,176,27.80
vapor_soak_rep1,vapor,soak,1,181,29.00
vapor_soak_rep1,vapor,soak,1,186,29.80
vapor_soak_rep1,vapor,soak,1,191,30.00
vapor_soak_rep1,vapor,soak,1,196,29.80
vapor_soak_rep1,vapor,soak,1,201,29.20
vapor_soak_rep1,vapor,soak,1,206,28.80
vapor_soak_rep1,vapor,soak,1,211,29.00
vapor_soak_rep1,vapor,soak,1,216,23.80
vapor_soak_rep1,vapor,soak,1,221,18.20
vapor_soak_rep1,vapor,soak,1,226,14.40
vapor_soak_rep1,vapor,soak,1,231,9.40
vapor_soak_rep1,vapor,soak,1,236,4.40
vapor_soak_rep2,vapor,soak,2,0,3.20
vapor_soak_rep2,vapor,soak,2,5,6.00
vapor_soak_rep2,vapor,soak,2,10,11.00
vapor_soak_rep2,vapor,soak,2,15,16.00
vapor_soak_rep2,vapor,soak,2,20,21.00
vapor_soak_rep2,vapor,soak,2,25,25.40
vapor_soak_rep2,vapor,soak,2,30,28.80
vapor_soak_rep2,vapor,soak,2,35,29.60
vapor_soak_rep2,vapor,soak,2,40,29.60
vapor_soak_rep2,vapor,soak,2,45,27.40
vapor_soak_rep2,vapor,soak,2,50,29.00
vapor_soak_rep2,vapor,soak,2,56,25.00
vapor_soak_rep2,vapor,soak,2,61,30.00
vapor_soak_rep2,vapor,soak,2,66,30.00
vapor_soak_rep2,vapor,soak,2,71,30.00
vapor_soak_rep2,vapor,soak,2,76,30.00
vapor_soak_rep2,vapor,soak,2,81,30.00
vapor_soak_rep2,vapor,soak,2,86,29.40
vapor_soak_rep2,vapor,soak,2,91,29.40
vapor_soak_rep2,vapor,soak,2,96,30.00
vapor_soak_rep2,vapor,soak,2,101,29.60
vapor_soak_rep2,vapor,soak,2,106,27.40
vapor_soak_rep2,vapor,soak,2,111,28.40
vapor_soak_rep2,vapor,soak,2,116,29.80
vapor_soak_rep2,vapor,soak,2,121,30.00
vapor_soak_rep2,vapor,soak,2,126,30.00
vapor_soak_rep2,vapor,soak,2,131,30.00
vapor_soak_rep2,vapor,soak,2,136,29.00
vapor_soak_rep2,vapor,soak,2,141,30.00
vapor_soak_rep2,vapor,soak,2,146,30.00
vapor_soak_rep2,vapor,soak,2,151,29.40
vapor_soak_rep2,vapor,soak,2,156,29.00
vapor_soak_rep2,vapor,soak,2,161,29.20
vapor_soak_rep2,vapor,soak,2,166,29.00
vapor_soak_rep2,vapor,soak,2,171,29.00
vapor_soak_rep2,vapor,soak,2,176,29.00
vapor_soak_rep2,vapor,soak,2,181,29.80
vapor_soak_rep2,vapor,soak,2,186,29.60
vapor_soak_rep2,vapor,soak,2,191,30.00
vapor_soak_rep2,vapor,soak,2,196,29.00
vapor_soak_rep2,vapor,soak,2,201,30.00
vapor_soak_rep2,vapor,soak,2,206,29.80
vapor_soak_rep2,vapor,soak,2,211,28.40
vapor_soak_rep2,vapor,soak,2,216,24.20
vapor_soak_rep2,vapor,soak,2,221,18.80
vapor_soak_rep2,vapor,soak,2,226,13.60
vapor_soak_rep2,vapor,soak,2,231,9.60
vapor_soak_rep2,vapor,soak,2,236,4.40
vapor_soak_rep3,vapor,soak,3,0,3.20
vapor_soak_rep3,vapor,soak,3,5,6.00
vapor_soak_rep3,vapor,soak,3,10,11.00
vapor_soak_rep3,vapor,soak,3,15,16.00
vapor_soak_rep3,vapor,soak,3,20,21.00
vapor_soak_rep3,vapor,soak,3,25,25.60
vapor_soak_rep3,vapor,soak,3,30,29.00
vapor_soak_rep3,vapor,soak,3,35,29.40
vapor_soak_rep3,vapor,soak,3,40,29.60
vapor_soak_rep3,vapor,soak,3,45,29.00
vapor_soak_rep3,vapor,soak,3,50,27.20
vapor_soak_rep3,vapor,soak,3,55,30.00
vapor_soak_rep3,vapor,soak,3,60,30.00
vapor_soak_rep3,vapor,soak,3,65,30.00
vapor_soak_rep3,vapor,soak,3,70,30.00
vapor_soak_rep3,vapor,soak,3,75,28.80
vapor_soak_rep3,vapor,soak,3,80,30.00
vapor_soak_rep3,vapor,soak,3,85,30.00
vapor_soak_rep3,vapor,soak,3,90,30.00
vapor_soak_rep3,vapor,soak,3,95,29.40
vapor_soak_rep3,vapor,soak,3,100,28.80
vapor_soak_rep3,vapor,soak,3,105,27.40
vapor_soak_rep3,vapor,soak,3,110,29.20
vapor_soak_rep3,vapor,soak,3,115,29.20
vapor_soak_rep3,vapor,soak,3,120,30.00
vapor_soak_rep3,vapor,soak,3,125,30.00
vapor_soak_rep3,vapor,soak,3,130,30.00
vapor_soak_rep3,vapor,soak,3,135,30.00
vapor_soak_rep3,vapor,soak,3,140,29.20
vapor_soak_rep3,vapor,soak,3,146,22.50
vapor_soak_rep3,vapor,soak,3,151,30.00
vapor_soak_rep3,vapor,soak,3,156,30.00
vapor_soak_rep3,vapor,soak,3,161,29.20
vapor_soak_rep3,vapor,soak,3,166,29.80
vapor_soak_rep3,vapor,soak,3,171,27.80
vapor_soak_rep3,vapor,soak,3,176,29.60
vapor_soak_rep3,vapor,soak,3,181,29.60
vapor_soak_rep3,vapor,soak,3,186,29.40
vapor_soak_rep3,vapor,soak,3,191,30.00
vapor_soak_rep3,vapor,soak,3,196,30.00
vapor_soak_rep3,vapor,soak,3,201,29.20
vapor_soak_rep3,vapor,soak,3,206,30.00
vapor_soak_rep3,vapor,soak,3,211,28.20
vapor_soak_rep3,vapor,soak,3,216,24.40
vapor_soak_rep3,vapor,soak,3,221,18.00
vapor_soak_rep3,vapor,soak,3,226,14.40
vapor_soak_rep3,vapor,soak,3,231,9.20
vapor_soak_rep3,vapor,soak,3,236,4.40
vapor_soak_rep4,vapor,soak,4,0,3.20
vapor_soak_rep4,vapor,soak,4,5,6.00
vapor_soak_rep4,vapor,soak,4,10,11.00
vapor_soak_rep4,vapor,soak,4,15,16.00
vapor_soak_rep4,vapor,soak,4,20,21.00
vapor_soak_rep4,vapor,soak,4,25,25.60
vapor_soak_rep4,vapor,soak,4,30,29.00
vapor_soak_rep4,vapor,soak,4,35,29.60
vapor_soak_rep4,vapor,soak,4,40,29.60
vapor_soak_rep4,vapor,soak,4,45,27.40
vapor_soak_rep4,vapor,soak,4,50,28.60
vapor_soak_rep4,vapor,soak,4,55,30.00
vapor_soak_rep4,vapor,soak,4,60,30.00
vapor_soak_rep4,vapor,soak,4,65,30.00
vapor_soak_rep4,vapor,soak,4,70,30.00
vapor_soak_rep4,vapor,soak,4,75,30.00
vapor_soak_rep4,vapor,soak,4,80,29.20
vapor_soak_rep4,vapor,soak,4,85,28.40
vapor_soak_rep4,vapor,soak,4,90,30.00
vapor_soak_rep4,vapor,soak,4,95,30.00
vapor_soak_rep4,vapor,soak,4,100,27.60
vapor_soak_rep4,vapor,soak,4,105,27.60
vapor_soak_rep4,vapor,soak,4,110,30.00
vapor_soak_rep4,vapor,soak,4,115,28.80
vapor_soak_rep4,vapor,soak,4,120,30.00
vapor_soak_rep4,vapor,soak,4,125,28.80
vapor_soak_rep4,vapor,soak,4,130,30.00
vapor_soak_rep4,vapor,soak,4,135,30.00
vapor_soak_rep4,vapor,soak,4,140,29.00
vapor_soak_rep4,vapor,soak,4,145,29.80
vapor_soak_rep4,vapor,soak,4,150,29.00
vapor_soak_rep4,vapor,soak,4,155,28.60
vapor_soak_rep4,vapor,soak,4,160,29.20
vapor_soak_rep4,vapor,soak,4,165,28.60
vapor_soak_rep4,vapor,soak,4,170,29.80
vapor_soak_rep4,vapor,soak,4,175,30.00
vapor_soak_rep4,vapor,soak,4,180,30.00
vapor_soak_rep4,vapor,soak,4,185,30.00
vapor_soak_rep4,vapor,soak,4,190,30.00
vapor_soak_rep4,vapor,soak,4,195,29.00
vapor_soak_rep4,vapor,soak,4,200,29.80
vapor_soak_rep4,vapor,soak,4,205,29.60
vapor_soak_rep4,vapor,soak,4,210,28.00
vapor_soak_rep4,vapor,soak,4,215,23.40
vapor_soak_rep4,vapor,soak,4,221,16.00
vapor_soak_rep4,vapor,soak,4,226,13.80
vapor_soak_rep4,vapor,soak,4,231,9.40
vapor_soak_rep4,vapor,soak,4,236,4.20
vapor_soak_rep5,vapor,soak,5,0,3.20
vapor_soak_rep5,vapor,soak,5,5,6.00
vapor_soak_rep5,vapor,soak,5,10,11.00
vapor_soak_rep5,vapor,soak,5,15,16.00
vapor_soak_rep5,vapor,soak,5,20,21.00
vapor_soak_rep5,vapor,soak,5,25,25.60
vapor_soak_rep5,vapor,soak,5,30,28.80
vapor_soak_rep5,vapor,soak,5,35,29.60
vapor_soak_rep5,vapor,soak,5,40,29.60
vapor_soak_rep5,vapor,soak,5,45,28.40
vapor_soak_rep5,vapor,soak,5,51,23.17
vapor_soak_rep5,vapor,soak,5,56,30.00
vapor_soak_rep5,vapor,soak,5,61,30.00
vapor_soak_rep5,vapor,soak,5,66,30.00
vapor_soak_rep5,vapor,soak,5,71,30.00
vapor_soak_rep5,vapor,soak,5,76,30.00
vapor_soak_rep5,vapor,soak,5,81,29.80
vapor_soak_rep5,vapor,soak,5,86,26.00
vapor_soak_rep5,vapor,soak,5,91,29.00
vapor_soak_rep5,vapor,soak,5,96,29.20
vapor_soak_rep5,vapor,soak,5,101,30.00
vapor_soak_rep5,vapor,soak,5,106,30.00
vapor_soak_rep5,vapor,soak,5,111,29.80
vapor_soak_rep5,vapor,soak,5,116,29.00
vapor_soak_rep5,vapor,soak,5,121,29.20
vapor_soak_rep5,vapor,soak,5,126,29.60
vapor_soak_rep5,vapor,soak,5,131,28.80
vapor_soak_rep5,vapor,soak,5,136,28.20
vapor_soak_rep5,vapor,soak,5,141,29.00
vapor_soak_rep5,vapor,soak,5,146,29.20
vapor_soak_rep5,vapor,soak,5,151,30.00
vapor_soak_rep5,vapor,soak,5,156,30.00
vapor_soak_rep5,vapor,soak,5,161,30.00
vapor_soak_rep5,vapor,soak,5,166,30.00
vapor_soak_rep5,vapor,soak,5,171,30.00
vapor_soak_rep5,vapor,soak,5,176,29.20
vapor_soak_rep5,vapor,soak,5,181,30.00
vapor_soak_rep5,vapor,soak,5,186,28.80
vapor_soak_rep5,vapor,soak,5,191,29.80
vapor_soak_rep5,vapor,soak,5,196,29.00
vapor_soak_rep5,vapor,soak,5,201,28.60
vapor_soak_rep5,vapor,soak,5,206,28.60
vapor_soak_rep5,vapor,soak,5,211,29.00
vapor_soak_rep5,vapor,soak,5,216,24.00
vapor_soak_rep5,vapor,soak,5,221,19.00
vapor_soak_rep5,vapor,soak,5,226,14.00
vapor_soak_rep5,vapor,soak,5,231,9.00
vapor_soak_rep5,vapor,soak,5,236,4.00
vapor_spike_rep1,vapor,spike,1,0,6.20
vapor_spike_rep1,vapor,spike,1,5,19.20
vapor_spike_rep1,vapor,spike,1,10,34.60
vapor_spike_rep1,vapor,spike,1,15,50.40
vapor_spike_rep1,vapor,spike,1,20,65.60
vapor_spike_rep1,vapor,spike,1,25,80.60
vapor_spike_rep1,vapor,spike,1,30,148.60
vapor_spike_rep1,vapor,spike,1,35,425.00
vapor_spike_rep1,vapor,spike,1,40,711.20
vapor_spike_rep1,vapor,spike,1,45,965.80
vapor_spike_rep1,vapor,spike,1,50,961.00
vapor_spike_rep1,vapor,spike,1,55,974.40
vapor_spike_rep1,vapor,spike,1,60,962.20
vapor_spike_rep1,vapor,spike,1,65,960.00
vapor_spike_rep1,vapor,spike,1,70,973.00
vapor_spike_rep1,vapor,spike,1,75,986.20
vapor_spike_rep1,vapor,spike,1,80,963.00
vapor_spike_rep1,vapor,spike,1,85,960.00
vapor_spike_rep1,vapor,spike,1,90,913.00
vapor_spike_rep1,vapor,spike,1,95,657.00
vapor_spike_rep1,vapor,spike,1,100,350.00
vapor_spike_rep1,vapor,spike,1,105,115.00
vapor_spike_rep1,vapor,spike,1,110,96.00
vapor_spike_rep1,vapor,spike,1,115,96.60
vapor_spike_rep1,vapor,spike,1,120,96.00
vapor_spike_rep1,vapor,spike,1,125,92.00
vapor_spike_rep1,vapor,spike,1,130,96.00
vapor_spike_rep1,vapor,spike,1,136,75.50
vapor_spike_rep1,vapor,spike,1,141,62.20
vapor_spike_rep1,vapor,spike,1,146,30.00
vapor_spike_rep2,vapor,spike,2,0,6.00
vapor_spike_rep2,vapor,spike,2,5,19.00
vapor_spike_rep2,vapor,spike,2,10,34.40
vapor_spike_rep2,vapor,spike,2,15,50.00
vapor_spike_rep2,vapor,spike,2,20,65.60
vapor_spike_rep2,vapor,spike,2,25,81.00
vapor_spike_rep2,vapor,spike,2,30,146.80
vapor_spike_rep2,vapor,spike,2,35,421.20
vapor_spike_rep2,vapor,spike,2,40,719.60
vapor_spike_rep2,vapor,spike,2,45,962.20
vapor_spike_rep2,vapor,spike,2,50,973.60
vapor_spike_rep2,vapor,spike,2,55,965.60
vapor_spike_rep2,vapor,spike,2,60,960.00
vapor_spike_rep2,vapor,spike,2,65,977.60
vapor_spike_rep2,vapor,spike,2,70,980.60
vapor_spike_rep2,vapor,spike,2,75,961.80
vapor_spike_rep2,vapor,spike,2,80,960.00
vapor_spike_rep2,vapor,spike,2,85,993.80
vapor_spike_rep2,vapor,spike,2,90,914.20
vapor_spike_rep2,vapor,spike,2,95,646.00
vapor_spike_rep2,vapor,spike,2,100,353.60
vapor_spike_rep2,vapor,spike,2,105,118.20
vapor_spike_rep2,vapor,spike,2,110,96.00
vapor_spike_rep2,vapor,spike,2,115,96.00
vapor_spike_rep2,vapor,spike,2,120,96.00
vapor_spike_rep2,vapor,spike,2,125,92.00
vapor_spike_rep2,vapor,spike,2,131,80.00
vapor_spike_rep2,vapor,spike,2,136,92.80
vapor_spike_rep2,vapor,spike,2,141,61.80
vapor_spike_rep2,vapor,spike,2,146,29.00
vapor_spike_rep3,vapor,spike,3,0,6.20
vapor_spike_rep3,vapor,spike,3,5,19.20
vapor_spike_rep3,vapor,spike,3,10,34.80
vapor_spike_rep3,vapor,spike,3,15,50.20
vapor_spike_rep3,vapor,spike,3,20,66.20
vapor_spike_rep3,vapor,spike,3,25,80.40
vapor_spike_rep3,vapor,spike,3,30,148.20
vapor_spike_rep3,vapor,spike,3,35,425.40
vapor_spike_rep3,vapor,spike,3,40,717.40
vapor_spike_rep3,vapor,spike,3,45,970.80
vapor_spike_rep3,vapor,spike,3,50,966.00
vapor_spike_rep3,vapor,spike,3,55,963.00
vapor_spike_rep3,vapor,spike,3,60,988.20
vapor_spike_rep3,vapor,spike,3,65,966.00
vapor_spike_rep3,vapor,spike,3,70,963.40
vapor_spike_rep3,vapor,spike,3,75,975.40
vapor_spike_rep3,vapor,spike,3,80,985.60
vapor_spike_rep3,vapor,spike,3,85,961.80
vapor_spike_rep3,vapor,spike,3,90,930.00
vapor_spike_rep3,vapor,spike,3,95,647.20
vapor_spike_rep3,vapor,spike,3,100,350.20
vapor_spike_rep3,vapor,spike,3,105,117.20
vapor_spike_rep3,vapor,spike,3,110,94.80
vapor_spike_rep3,vapor,spike,3,115,93.20
vapor_spike_rep3,vapor,spike,3,120,96.00
vapor_spike_rep3,vapor,spike,3,125,96.00
vapor_spike_rep3,vapor,spike,3,130,96.00
vapor_spike_rep3,vapor,spike,3,135,91.00
vapor_spike_rep3,vapor,spike,3,140,61.40
vapor_spike_rep3,vapor,spike,3,145,29.20
vapor_spike_rep4,vapor,spike,4,0,6.00
vapor_spike_rep4,vapor,spike,4,5,19.20
vapor_spike_rep4,vapor,spike,4,10,34.60
vapor_spike_rep4,vapor,spike,4,15,50.40
vapor_spike_rep4,vapor,spike,4,20,65.80
vapor_spike_rep4,vapor,spike,4,25,81.00
vapor_spike_rep4,vapor,spike,4,30,148.80
vapor_spike_rep4,vapor,spike,4,35,417.40
vapor_spike_rep4,vapor,spike,4,40,726.80
vapor_spike_rep4,vapor,spike,4,45,961.80
vapor_spike_rep4,vapor,spike,4,50,976.40
vapor_spike_rep4,vapor,spike,4,55,982.80
vapor_spike_rep4,vapor,spike,4,60,961.00
vapor_spike_rep4,vapor,spike,4,65,970.40
vapor_spike_rep4,vapor,spike,4,70,973.00
vapor_spike_rep4,vapor,spike,4,75,974.80
vapor_spike_rep4,vapor,spike,4,80,964.60
vapor_spike_rep4,vapor,spike,4,85,961.80
vapor_spike_rep4,vapor,spike,4,91,757.00
vapor_spike_rep4,vapor,spike,4,96,643.80
vapor_spike_rep4,vapor,spike,4,101,360.00
vapor_spike_rep4,vapor,spike,4,106,121.60
vapor_spike_rep4,vapor,spike,4,111,96.00
vapor_spike_rep4,vapor,spike,4,116,96.00
vapor_spike_rep4,vapor,spike,4,121,100.00
vapor_spike_rep4,vapor,spike,4,126,92.40
vapor_spike_rep4,vapor,spike,4,131,96.00
vapor_spike_rep4,vapor,spike,4,136,91.00
vapor_spike_rep4,vapor,spike,4,141,61.80
vapor_spike_rep4,vapor,spike,4,146,29.80
vapor_spike_rep5,vapor,spike,5,0,6.20
vapor_spike_rep5,vapor,spike,5,5,19.20
vapor_spike_rep5,vapor,spike,5,10,34.60
vapor_spike_rep5,vapor,spike,5,15,50.20
vapor_spike_rep5,vapor,spike,5,20,65.80
vapor_spike_rep5,vapor,spike,5,25,81.60
vapor_spike_rep5,vapor,spike,5,30,146.00
vapor_spike_rep5,vapor,spike,5,35,423.00
vapor_spike_rep5,vapor,spike,5,40,718.00
vapor_spike_rep5,vapor,spike,5,45,967.20
vapor_spike_rep5,vapor,spike,5,50,969.80
vapor_spike_rep5,vapor,spike,5,55,980.80
vapor_spike_rep5,vapor,spike,5,60,979.20
vapor_spike_rep5,vapor,spike,5,65,961.80
vapor_spike_rep5,vapor,spike,5,70,960.00
vapor_spike_rep5,vapor,spike,5,75,960.00
vapor_spike_rep5,vapor,spike,5,80,982.80
vapor_spike_rep5,vapor,spike,5,85,967.60
vapor_spike_rep5,vapor,spike,5,90,917.40
vapor_spike_rep5,vapor,spike,5,95,659.20
vapor_spike_rep5,vapor,spike,5,100,361.00
vapor_spike_rep5,vapor,spike,5,105,115.40
vapor_spike_rep5,vapor,spike,5,110,96.00
vapor_spike_rep5,vapor,spike,5,115,96.00
vapor_spike_rep5,vapor,spike,5,120,96.00
vapor_spike_rep5,vapor,spike,5,125,96.00
vapor_spike_rep5,vapor,spike,5,130,96.00
vapor_spike_rep5,vapor,spike,5,135,91.00
vapor_spike_rep5,vapor,spike,5,140,61.60
vapor_spike_rep5,vapor,spike,5,145,29.20
vapor_stress_rep1,vapor,stress,1,0,14.80
vapor_stress_rep1,vapor,stress,1,5,48.00
vapor_stress_rep1,vapor,stress,1,10,33.60
vapor_stress_rep1,vapor,stress,1,15,34.00
vapor_stress_rep1,vapor,stress,1,20,35.60
vapor_stress_rep1,vapor,stress,1,25,33.60
vapor_stress_rep1,vapor,stress,1,31,30.17
vapor_stress_rep1,vapor,stress,1,36,37.60
vapor_stress_rep1,vapor,stress,1,42,34.33
vapor_stress_rep1,vapor,stress,1,47,28.80
vapor_stress_rep1,vapor,stress,1,53,33.00
vapor_stress_rep1,vapor,stress,1,59,38.83
vapor_stress_rep1,vapor,stress,1,65,38.33
vapor_stress_rep1,vapor,stress,1,73,29.25
vapor_stress_rep1,vapor,stress,1,79,31.67
vapor_stress_rep1,vapor,stress,1,88,36.11
vapor_stress_rep1,vapor,stress,1,96,33.88
vapor_stress_rep1,vapor,stress,1,104,26.25
vapor_stress_rep1,vapor,stress,1,112,37.25
vapor_stress_rep1,vapor,stress,1,118,38.17
vapor_stress_rep1,vapor,stress,1,124,27.67
vapor_stress_rep1,vapor,stress,1,131,41.57
vapor_stress_rep1,vapor,stress,1,139,34.12
vapor_stress_rep1,vapor,stress,1,147,53.62
vapor_stress_rep1,vapor,stress,1,163,713.20
vapor_stress_rep1,vapor,stress,1,170,39.43
vapor_stress_rep1,vapor,stress,1,179,67.00
vapor_stress_rep1,vapor,stress,1,188,17.78
vapor_stress_rep1,vapor,stress,1,194,24.17
vapor_stress_rep1,vapor,stress,1,199,19.40
vapor_stress_rep2,vapor,stress,2,0,14.40
vapor_stress_rep2,vapor,stress,2,5,44.00
vapor_stress_rep2,vapor,stress,2,10,34.60
vapor_stress_rep2,vapor,stress,2,15,32.80
vapor_stress_rep2,vapor,stress,2,20,37.20
vapor_stress_rep2,vapor,stress,2,25,33.60
vapor_stress_rep2,vapor,stress,2,31,32.33
vapor_stress_rep2,vapor,stress,2,36,41.20
vapor_stress_rep2,vapor,stress,2,42,35.83
vapor_stress_rep2,vapor,stress,2,48,28.50
vapor_stress_rep2,vapor,stress,2,55,42.14
vapor_stress_rep2,vapor,stress,2,63,24.88
vapor_stress_rep2,vapor,stress,2,69,43.17
vapor_stress_rep2,vapor,stress,2,78,31.22
vapor_stress_rep2,vapor,stress,2,84,28.17
vapor_stress_rep2,vapor,stress,2,91,24.29
vapor_stress_rep2,vapor,stress,2,96,51.00
vapor_stress_rep2,vapor,stress,2,103,32.71
vapor_stress_rep2,vapor,stress,2,111,34.50
vapor_stress_rep2,vapor,stress,2,119,40.75
vapor_stress_rep2,vapor,stress,2,128,23.67
vapor_stress_rep2,vapor,stress,2,136,41.62
vapor_stress_rep2,vapor,stress,2,144,34.00
vapor_stress_rep2,vapor,stress,2,150,66.00
vapor_stress_rep2,vapor,stress,2,158,50.25
vapor_stress_rep2,vapor,stress,2,168,31.60
vapor_stress_rep2,vapor,stress,2,176,51.50
vapor_stress_rep2,vapor,stress,2,183,51.86
vapor_stress_rep2,vapor,stress,2,191,26.50
vapor_stress_rep2,vapor,stress,2,196,18.80
vapor_stress_rep3,vapor,stress,3,0,14.00
vapor_stress_rep3,vapor,stress,3,5,44.20
vapor_stress_rep3,vapor,stress,3,10,35.20
vapor_stress_rep3,vapor,stress,3,15,35.80
vapor_stress_rep3,vapor,stress,3,21,27.67
vapor_stress_rep3,vapor,stress,3,26,34.60
vapor_stress_rep3,vapor,stress,3,31,36.80
vapor_stress_rep3,vapor,stress,3,36,36.20
vapor_stress_rep3,vapor,stress,3,42,33.00
vapor_stress_rep3,vapor,stress,3,48,33.50
vapor_stress_rep3,vapor,stress,3,54,49.17
vapor_stress_rep3,vapor,stress,3,62,21.88
vapor_stress_rep3,vapor,stress,3,69,40.00
vapor_stress_rep3,vapor,stress,3,76,32.86
vapor_stress_rep3,vapor,stress,3,83,46.57
vapor_stress_rep3,vapor,stress,3,93,25.90
vapor_stress_rep3,vapor,stress,3,101,24.88
vapor_stress_rep3,vapor,stress,3,108,50.43
vapor_stress_rep3,vapor,stress,3,117,28.44
vapor_stress_rep3,vapor,stress,3,123,29.50
vapor_stress_rep3,vapor,stress,3,130,37.29
vapor_stress_rep3,vapor,stress,3,137,42.29
vapor_stress_rep3,vapor,stress,3,143,24.17
vapor_stress_rep3,vapor,stress,3,149,47.00
vapor_stress_rep3,vapor,stress,3,156,47.43
vapor_stress_rep3,vapor,stress,3,163,50.00
vapor_stress_rep3,vapor,stress,3,170,48.43
vapor_stress_rep3,vapor,stress,3,188,808.30
vapor_stress_rep3,vapor,stress,3,194,26.17
vapor_stress_rep3,vapor,stress,3,199,18.40
vapor_stress_rep4,vapor,stress,4,0,14.20
vapor_stress_rep4,vapor,stress,4,5,47.60
vapor_stress_rep4,vapor,stress,4,10,36.60
vapor_stress_rep4,vapor,stress,4,15,34.20
vapor_stress_rep4,vapor,stress,4,20,32.00
vapor_stress_rep4,vapor,stress,4,26,30.00
vapor_stress_rep4,vapor,stress,4,31,36.60
vapor_stress_rep4,vapor,stress,4,37,33.00
vapor_stress_rep4,vapor,stress,4,43,31.67
vapor_stress_rep4,vapor,stress,4,50,32.86
vapor_stress_rep4,vapor,stress,4,56,37.50
vapor_stress_rep4,vapor,stress,4,61,39.00
vapor_stress_rep4,vapor,stress,4,68,29.71
vapor_stress_rep4,vapor,stress,4,75,43.71
vapor_stress_rep4,vapor,stress,4,84,27.33
vapor_stress_rep4,vapor,stress,4,92,36.75
vapor_stress_rep4,vapor,stress,4,100,37.62
vapor_stress_rep4,vapor,stress,4,109,26.33
vapor_stress_rep4,vapor,stress,4,115,56.50
vapor_stress_rep4,vapor,stress,4,122,16.86
vapor_stress_rep4,vapor,stress,4,141,605.70
vapor_stress_rep4,vapor,stress,4,147,48.33
vapor_stress_rep4,vapor,stress,4,156,35.00
vapor_stress_rep4,vapor,stress,4,162,42.67
vapor_stress_rep4,vapor,stress,4,168,62.17
vapor_stress_rep4,vapor,stress,4,174,71.83
vapor_stress_rep4,vapor,stress,4,182,43.50
vapor_stress_rep4,vapor,stress,4,188,19.00
vapor_stress_rep4,vapor,stress,4,194,16.83
vapor_stress_rep4,vapor,stress,4,199,22.00
vapor_stress_rep5,vapor,stress,5,0,14.40
vapor_stress_rep5,vapor,stress,5,5,45.80
vapor_stress_rep5,vapor,stress,5,10,34.60
vapor_stress_rep5,vapor,stress,5,15,35.00
vapor_stress_rep5,vapor,stress,5,20,34.80
vapor_stress_rep5,vapor,stress,5,26,32.00
vapor_stress_rep5,vapor,stress,5,31,33.80
vapor_stress_rep5,vapor,stress,5,36,35.40
vapor_stress_rep5,vapor,stress,5,42,32.67
vapor_stress_rep5,vapor,stress,5,48,37.17
vapor_stress_rep5,vapor,stress,5,54,23.17
vapor_stress_rep5,vapor,stress,5,60,45.00
vapor_stress_rep5,vapor,stress,5,68,32.88
vapor_stress_rep5,vapor,stress,5,74,27.17
vapor_stress_rep5,vapor,stress,5,80,44.17
vapor_stress_rep5,vapor,stress,5,87,37.43
vapor_stress_rep5,vapor,stress,5,95,30.25
vapor_stress_rep5,vapor,stress,5,103,29.00
vapor_stress_rep5,vapor,stress,5,109,31.50
vapor_stress_rep5,vapor,stress,5,117,33.25
vapor_stress_rep5,vapor,stress,5,122,37.20
vapor_stress_rep5,vapor,stress,5,129,38.29
vapor_stress_rep5,vapor,stress,5,136,44.71
vapor_stress_rep5,vapor,stress,5,142,25.83
vapor_stress_rep5,vapor,stress,5,150,45.38
vapor_stress_rep5,vapor,stress,5,157,39.57
